id,country_code,lat,lng,tweet,,,,
1105,en,-26.0197195,27.9574575,"""Everyday you wake up your destiny depends on what you do. #ReleaseTheHounds #itaintme #itsgod #Boys #studiocity #RAW https://t.co/k68bOfA0jW""",,,,
1106,in,-0.1035735,34.794477,"""Ngoma ipoo @MANANGAEARNEST @OchandaJose @radiomaisha @Alex_Mwakideu @KenyanTraffic #MaishaConcertFriday #MaishaConcertFriday""",,,,
1107,ar,21.38543,40.4908105,"""        https://t.co/IRHZulDpmB""",,,,
1108,ar,27.127908,49.556,"""#_      """,,,,
1110,ar,29.347893,47.673682,"""      ..    ..            ..""",,,,
1111,en,1.3751755,32.304809,"""She say dat -  @WyreDaLoveChild &amp; Cecil. #BPM with @DjAludah #DreamWeekend @yowelie @Judithiana @KanyaRHEE""",,,,
1112,ar,15.316211,30.3309045,"""             """,,,,
1113,ar,24.7219435,46.685077,"""  """,,,,
1114,en,-33.8697605,25.560511,"""@amliveonsafm @GwalaBnews Phenyo must stop #Dineo not come here in South Africa #AmLive""",,,,
1115,ar,21.5857105,39.2541285,"""@VodafoneEgypt  """,,,,
1116,ar,19.158766,42.8581945,"""#___  ! https://t.co/AoHcRMV6Q7""",,,,
1117,ar,33.8733655,35.8495145,"""            https://t.co/0bknR4k0XU""",,,,
1118,en,-20.14439,28.546494,"""'The Greatest Love is The Love That's Found in You.!!!' Powerful words from Whitney.R.I.P dear Lady#Bulawayo Tenn https://t.co/7ni7ITiAQn""",,,,
1119,und,24.4542545,53.8377865,"""""",,,,
1120,ht,15.4451015,18.7357205,"""ebac68f4876e1d8f37bb7755a8362804fee924918a0145d838fc6579aaa3624901b2f90c0d41d122a3e16a0797aa6384852beb7a339972604e2c46d2029e01d2c0765f000000""",,,,
1121,en,-22.9664185,18.4321515,"""Good morning #Windhoek! Sun will rise in 30 minutes (local time 06:42) #Sunrise #Photo #Photography [17.02.2017]""",,,,
1122,ar,29.596249,31.570606,"""                     """,,,,
1123,en,-1.2748635,36.86362,"""Success will be fast tracked when you substitute bad habits with good ones"" #SKTalks #TGIF""""""",,,,
1124,en,-26.058708,28.060613,"""Keep me as the apple of Your eye, hide me under the shadow of Your wings (Psalm 17:8).""",,,,
1125,ar,26.3535915,49.9945455,"""                .""",,,,
1126,ar,26.3326345,17.26814,"""""",,,,
1127,und,23.523078,45.113681,"""https://t.co/TXGywOVOi0""",,,,
1128,ar,28.3500825,46.0327485,"""  . https://t.co/aHrwvROxKC""",,,,
1129,ar,21.5857105,39.2541285,"""   """,,,,
1130,ar,21.5857105,39.2541285,"""                   .""",,,,
1131,ar,23.895049,53.65571,""" !           !""",,,,
1132,ar,24.8936935,51.3649825,"""                       """,,,,
1133,ar,30.866746,31.028321,"""    https://t.co/ZRJzNCmxZO""",,,,
1134,ar,21.38543,40.4908105,"""         """,,,,
1135,ar,26.124798,50.2069495,"""#_     """,,,,
1136,en,0.721065,36.0334665,"""#WhyIPreferSasaHost today you buy any pakage on shaared hosting aand get a 10%discount https://t.co/AIUsUuqnpf""",,,,
1137,en,-1.16659,36.80341,"""Life s too precious to waste it wth the wrong person Yu're bettr off alone until the rght one comes along https://t.co/ZTUmm7VLrW""",,,,
1138,en,-26.2761385,27.968098,"""It's called things changing;where the fuck do you think you are fucking hell https://t.co/7OUgrAHcRn""",,,,
1139,en,-0.067814,37.905184,"""With @sasahost you can't #WhyIPreferSasaHost https://t.co/RDSPhFOJbL""",,,,
1140,und,-1.2748635,36.86362,""" https://t.co/pYIyjeHxyP""",,,,
1141,ar,29.347893,47.673682,"""  ....    !""",,,,
1142,ar,27.017277,41.2337005,"""#__       """,,,,
1143,cs,-29.900636,30.9725795,"""Morning, ubenosuku oluhle. https://t.co/tBSE8ptkBz""",,,,
1144,und,-26.2761385,27.968098,""" https://t.co/KwcnCeh3YE""",,,,
1145,und,33.224875,43.6853045,"""https://t.co/GCBeLyEEQi""",,,,
1146,ar,24.8936935,51.3649825,"""            ....""",,,,
1147,en,-25.860881,28.1361405,"""Got tapeworms lol  https://t.co/hEf5XIYLbb""",,,,
1148,ar,33.8733655,35.8495145,"""    https://t.co/7zji95Oob6""",,,,
1149,en,-34.1773285,18.424298,"""If she rejects you by saying i don't date broke guys. Go fix your broke status.When she comes back"," just tell her I only date virgins.""""""",,,
1150,en,-10.8288675,31.395003,"""#AntibioticResistance always use antibiotics when prescribed and finish the course as directed by physicians.""",,,,
1151,ar,26.547136,49.962185,"""   """,,,,
1152,en,-25.988404,28.103551,"""Right then and there, I don't have a Caucasian son anymore.  https://t.co/2YgQ8HnWVQ""",,,,
1153,en,-34.196116,22.038883,"""@scullylieve Thank you for following me. Blessings and prosperity to you from Mosselbay in Mosselbay in sunny South Africa!""",,,,
1154,ar,29.596249,31.570606,"""    https://t.co/fgartC5Nry""",,,,
1155,ar,21.389833,39.8016865,"""  """,,,,
1156,en,-29.900636,30.9725795,"""@SuperSportNews @Masandawana v @TPMazembe stands out for me #CAFSuperCup""",,,,
1157,in,6.590611,3.318066,"""Iya awon boys https://t.co/dIYtTzhf3L""",,,,
1158,ar,25.6758415,32.6065425,"""    https://t.co/dTX4rnws7A""",,,,
1159,und,25.458642,49.6276765,"""https://t.co/K97rlpPDK3""",,,,
1160,ar,30.6254375,32.2224945,"""                 .  """,,,,
1161,ar,30.3560455,31.3315575,"""           """,,,,
1162,und,-26.0197195,27.9574575,"""@MYANC @tito_mboweni @MzwaneleManyi  https://t.co/2BIfOpLFCj""",,,,
1163,en,-1.2748635,36.86362,"""#WhyIPreferSasaHost it's  affordable because you get 10%Discount @sasahost https://t.co/G1G3BFSC96""",,,,
1164,en,-26.0197195,27.9574575,"""F B F | @diepslootmtb  @ Northern Farm MTB Park https://t.co/2BzRt5j7yZ""",,,,
1165,ar,24.462089,39.6540485,"""#__       #_#_ https://t.co/gaIKphaUdU""""""",,,,
1166,ar,23.523078,45.113681,"""               """,,,,
1167,en,-26.058708,28.060613,"""If one was closer and not an ocean apart https://t.co/laDfH3wjPG""",,,,
1168,ar,33.8733655,35.8495145,"""    https://t.co/HMWr01lcRM""",,,,
1169,en,-26.058708,28.060613,"""Just ruined a good slice of carrot cake  https://t.co/1aq5AkLZVS""",,,,
1170,fr,-18.7785725,46.837762,"""@vmaurus Quand on travaille dans le priv on serait vendu, quand on travaille pour des ONG ou le public on serait un saint ! #manichisme""",,,,
1171,en,-26.300067,28.338124,"""Let's see https://t.co/G2UKC8SvIq""",,,,
1172,en,9.0427605,8.6716155,"""1. Where there's no vision [no revelation of God &amp; His word] d people perish; blessed is he who keeps d law [of God].- Prov 29:18. #TGIF""",,,,
1173,ar,24.934458,39.4191155,"""    .               .  #___""",,,,
1174,ar,23.51839,46.822315,"""        :  // @Riyadh_sky_ksa @tqqs @sabqorg @Matr_Ar @brgh_tumaer https://t.co/2fpQd2w9cQ""",,,,
1175,ar,29.596249,31.570606,"""                      .""",,,,
1176,en,-28.4794855,24.669943,"""Missing me some #southafrica #takemeback #tbt on #safari #lions on the prowl  @ Pilanesberg https://t.co/bIJaV1afhy""",,,,
1177,ar,27.127908,49.556,"""      """,,,,
1178,ar,18.350106,42.7768635,"""#____          https://t.co/S9ZUMBV7QK""",,,,
1179,tr,36.222733,36.17429,"""zlenenlerde bu hafta #tbt #eskiantakyasokaklar @ Antioch, Turkey https://t.co/FlDnUdZ0k1""",,,,
1180,da,-11.2079395,17.835707,"""Killer https://t.co/9EZi2NBaT0""",,,,
1181,es,28.5089105,-16.3377855,"""Los ojos morochos ms lindos que vi""",,,,
1182,ar,19.965379,41.453094,"""#__     6   13   14 """,,,,
1183,ar,28.965098,48.1539515,"""@ShaikhaAlfouda3     """,,,,
1184,ar,21.389833,39.8016865,""" . https://t.co/laIPa5Of6Z""",,,,
1185,en,-0.306764,36.093007,"""@sasahost  we have an experience of 9 yrs in webhosting, with us your website is safe and secure https://t.co/wNntOOKpHh""",,,,
1186,ar,24.7219435,46.685077,"""  MSK  """,,,,
1187,ar,23.895049,53.65571,"""             https://t.co/rJyWywNf8A""",,,,
1188,en,0.2892675,32.56916,"""Y'all haven't even heard Dj Ciza out yet.Maybe he tripped on those Valhalla stairs and fell into the 45 inch Eve Ass. Accident ayyy""",,,,
1189,en,-1.16659,36.80341,"""Sometimes just a little compliment can make someone's entire day.#Nyanjaforsenatorkiambucounty2017 https://t.co/p8olO1JX2W""",,,,
1190,in,-26.2761385,27.968098,"""@DJSgqemeza #Vmbs Gud mrng mzansi kaofeka easy sibulawa ikhaza koGauteng uDeneo uhlasele @zamakangcobo""",,,,
1191,en,0.2892675,32.56916,"""Has he even apologised in writing or shit like that or he's all twitter fingers?""",,,,
1192,en,-1.2748635,36.86362,"""@HouseForeign SALUTE: HOUSE FOREIGN AFFAIRSDANGER TO UNITED STATES:1.AL QAEDA TERRORISTS.2.MUNGIKI TERRORISTS. https://t.co/KRokHxlFri""",,,,
1193,es,31.342253,34.9684285,"""son las 6 de la maana aca q hago en twitter""",,,,
1194,en,-1.2748635,36.86362,"""With as low as 2k, you can get a package with sufficient storage +more with @sasahost, that's #WhyIPreferSasaHost https://t.co/2RAZmZaV6Y""",,,,
1195,ar,24.7219435,46.685077,"""#____  https://t.co/A7xaIezU9F""",,,,
1196,en,29.596249,31.570606,"""NCIS: Nude Clinton Intercourse Show.#PresidentialTVShows @midnight""",,,,
1197,en,-17.866637,31.06421,"""We goin Live on ZTV's Good Morning Zimbabwe""",,,,
1198,und,31.342253,34.9684285,"""https://t.co/RiDCAlroiy""",,,,
1199,und,-26.058708,28.060613,"""#Zahara https://t.co/3mQ9f1o6wz""",,,,
1200,iw,31.342253,34.9684285,"""   . https://t.co/rCrtZqWpk2""",,,,
1201,en,-34.1216575,18.4890615,"""Fell asleep at half time...and woke.up to this amazing news #Zlatrick #GGMU https://t.co/D7LCQxlpe7""",,,,
1202,ar,24.8936935,51.3649825,"""                   .""",,,,
1203,ar,30.9571165,41.0226445,"""@_iAljwhara    """,,,,
1204,in,-26.2761385,27.968098,"""Yhoooo guys ndiphuphe ndipheka ithanga elingakanani (butternut) enye seyivutshiwe , nomdintsi wenyama ...dream interpreters khanitsho""",,,,
1205,en,-1.2748635,36.86362,"""Sometimes being a brother is even better than being a SUPERHERO though one day I still wanna https://t.co/oEEBAkm8El""",,,,
1206,en,-31.438098,19.77702,"""Becoming a trend now that you run away from stories that is negative towards your anti-government and anti-ANC narr https://t.co/AwuXe5dPED""",,,,
1207,ar,21.5857105,39.2541285,"""           .""",,,,
1208,en,0.69692,37.756029,"""'Fellaini' just started trending with 10518 tweets. More trends at https://t.co/6AyDQDZQ89 #trndnl""",,,,
1209,ar,23.523078,45.113681,"""               .""",,,,
1210,en,-34.1216575,18.4890615,"""In UK, a NMW removes unfair competition through cheap wages, raises productivity &amp; its stimulus effect on an economy https://t.co/b26cZbItZS""",,,,
1211,en,-1.2748635,36.86362,"""We serve with them as well, through death investigations, etc. https://t.co/CCdhOqIze0""",,,,
1212,en,0.69692,37.756029,"""Did you know that 'Champions League' was Trending Topic on Thursday 16 for 14 hours in Kenya? https://t.co/qdFFk3Tu1I #trndnl""",,,,
1213,en,-28.4794855,24.669943,"""#MUFC just started trending with 125200 tweets. More trends at https://t.co/I3Pws3WfVi #trndnl""",,,,
1214,in,-1.16659,36.80341,"""@inooroke @Jeff_KuriaM #HagariaNewTeam thimu yakwa ndigathikiririo""",,,,
1215,en,8.585497,8.285245,"""Did you know that 'Iwobi' was Trending Topic on Thursday 16 for 17 hours in Nigeria? https://t.co/a7y9ZMgfrj #trndnl""",,,,
1216,und,23.895049,53.65571,"""' ' appeared on Thursday 16 at the 18th place in the Top20 of United Arab Emirates's Trends: https://t.co/EcQS9OsrKG""",,,,
1217,ar,28.3500825,46.0327485,"""@giile7       """,,,,
1218,in,-25.895033,29.2296505,"""#BeastMode #Loading#fridayfeeling @ Kwaguqa - eKasi https://t.co/cPZz3BVAY8""",,,,
1219,en,-28.4794855,24.669943,"""The hashtag #hurtbae took the 12th place in the Top20 of South Africa's Trends for Thursday 16: https://t.co/BtiDbZdtRQ #trndnl""",,,,
1220,en,-26.300067,28.338124,"""hello...good morning""",,,,
1221,en,23.523078,45.113681,"""The hashtag #____ took the 11th place in the Top20 of Saudi Arabia's Trends for Thursday 16: https://t.co/mN41pWu3Pd""",,,,
1222,en,-34.1216575,18.4890615,"""#Congestion: N1 Inbound @ Jip De Jager, expect delays #Savewater https://t.co/2lVRHxn1Ax""",,,,
1223,en,-0.067814,37.905184,"""#NowPlaying: @sinach - Spreading | Hope FM =Listen&gt; https://t.co/rXqzsAnwG3  #ActivatedFriday with @JustusOwaka #UchokoziFriday""",,,,
1224,en,-1.2748635,36.86362,"""Find a wife and you find a good thing; it shows that the Lord is good to you.Proverbs 18:22 GNThttps://t.co/phJk80aFh9Amen.....""",,,,
1225,und,23.523078,45.113681,"""https://t.co/37Ccr966Yp""",,,,
1226,und,15.316211,30.3309045,""" https://t.co/r98JzxHDCy""",,,,
1227,ar,25.187719,51.147218,"""         .   . . . .  """,,,,
1228,und,-27.444528,23.4371595,"""9iiioo8""",,,,
1229,es,28.103013,-15.459849,"""'Jorge Sanz' apareci el jueves 16 ocupando el 14 lugar del Top20 en las Tendencias de Las Palmas: https://t.co/pC4dd8cbAN #trndnl""",,,,
1230,ar,24.462089,39.6540485,"""#____  """,,,,
1231,en,-34.196116,22.038883,"""@BookLoversgate Thank you for following me! Blessings and prosperity to you from Mosselbay in sunny South Africa!""",,,,
1232,en,-1.16659,36.80341,"""Be gentle with yourself, youre doing the best you can.#Nyanjaforsenatorkiambucounty2017 https://t.co/hz1c8qSuVa""",,,,
1233,ar,29.596249,31.570606,"""         """,,,,
1234,und,22.7290735,39.041685,"""https://t.co/sbnrwltEbY""",,,,
1235,in,-28.4794855,24.669943,"""#fbf Peeps in Gabaza #gazazamazaza #manyorawamanyora  @ https://t.co/rMAZrIl8Rn""",,,,
1236,ar,23.895049,53.65571,"""     .""",,,,
1237,ar,29.000369,29.2730235,""". https://t.co/VlAyl00mJF""",,,,
1238,ar,27.127908,49.556,"""#__                  """,,,,
1239,en,0.721065,36.0334665,"""@sasahost have experience of more than 9 years,undoubtedly excellent host #WhyIPreferSasaHost https://t.co/uGlbeYGgDo""",,,,
1240,en,-28.4794855,24.669943,"""#JZ783 is even going so far as pushing for his ex wife to be appointed as president after him so she can ensure tha https://t.co/JvSBAse6L1""",,,,
1241,ar,24.8936935,51.3649825,"""                """,,,,
1242,en,-25.860881,28.1361405,"""Belief is the uncritical acceptance of something you cannot prove. Religion is deliberate intellectual blindness - https://t.co/B34fEAPQGG""",,,,
1243,in,-1.2748635,36.86362,"""Ayaya check DM https://t.co/sOhzpfWyyy""",,,,
1244,en,-26.058708,28.060613,"""Be happy to serve Him, because the Lord knows what is in everyones heart. He knows what you are thinking.""",,,,
1245,ar,24.7219435,46.685077,"""                 ..        .""",,,,
1246,en,-25.7526055,28.1840665,""" wtf is Kanye doing now https://t.co/00KK6R5cm6""",,,,
1247,ar,21.5857105,39.2541285,"""   10       https://t.co/3sE6Ds9pZj""",,,,
1248,und,29.224902,47.97452,"""I'm at    in Al-Farawaniyah, Al Farwaniyah Governorate https://t.co/NlTUvZX5Ne""",,,,
1249,ar,26.3535915,49.9945455,"""                 .""",,,,
1250,en,-29.971378,30.8856895,"""@ezra_mogotsi true. We're all trash bt we're better trash """,,,,
1251,ar,31.061111,31.646102,"""            ""           .""""""",,,,
1252,ar,30.6747215,31.719512,"""@gadalfaqy    """,,,,
1253,ar,33.8733655,35.8495145,"""            https://t.co/Xf1wqUgD6b""",,,,
1254,ar,29.311862,47.4921255,"""                      """,,,,
1255,in,-26.2761385,27.968098,"""@Lo_Squared Ayt cool bruh.""",,,,
1256,en,29.288416,48.075041,"""Good morning Kuwait! Good morning every1. https://t.co/EByyyFrGna""",,,,
1257,en,-34.1319585,18.4073505,"""Trump going to Trump..... https://t.co/hIio2UGuPH""",,,,
1258,und,23.523078,45.113681,"""https://t.co/bpfBcQq1I1""",,,,
1259,ar,21.5857105,39.2541285,"""               .""",,,,
1260,es,36.1132635,-5.4865585,"""@La_Rose_9 @Nutdana no la tieenes?? Aunnq sea en forma de gif?? Yo tambin me la PErdii""",,,,
1261,tl,-26.2761385,27.968098,"""Ndilibonile nam @UWFM88_106FM @PutcoMafani @ntsabomluleki Jhb""",,,,
1262,ar,19.158766,42.8581945,"""#___  !! https://t.co/1V76vxl8Fm""",,,,
1263,en,-1.2748635,36.86362,"""LC Waikiki looks like a store I'd like to visit.""",,,,
1264,en,-25.7526055,28.1840665,"""Church is gonna be really nice tonight you guys """,,,,
1265,en,-1.2748635,36.86362,"""Enjoy the very best customer care service experience#WhyIpreferSasaHost @sasahost""",,,,
1266,ar,20.040415,41.450244,"""@SaudMalhzzani @t_saif                   #_""",,,,
1267,ar,21.38543,40.4908105,"""        """,,,,
1268,en,-26.2761385,27.968098,"""Ku rough makunjo https://t.co/Bb21trRMRu""",,,,
1269,en,-0.067814,37.905184,"""@mbugua_ what do you do all day? That looks like a meal pack for a world class pornstar""",,,,
1270,und,-25.7526055,28.1840665,"""#Gautrain """,,,,
1271,ar,21.5857105,39.2541285,"""@VodafoneEgypt    20GB+""",,,,
1272,ar,23.059934,50.161818,"""  """,,,,
1273,ar,19.965379,41.453094,"""    !!   #    https://t.co/nWcF6iv9Cc""",,,,
1274,ar,24.462089,39.6540485,"""#___          ..""",,,,
1275,ar,29.596249,31.570606,"""    https://t.co/Ph2u2MywNl""",,,,
1276,ar,24.7219435,46.685077,""" #          #____#_  """,,,,
1277,ar,28.3500825,46.0327485,""" https://t.co/OGN89eVeow""",,,,
1278,en,0.69692,37.756029,"""I find this message troubling on many levels. Sounds transactional, scratch my back &amp; I scratch yours kind of thing https://t.co/6BgWZiBo3n""",,,,
1279,pl,-6.8788115,39.2823905,"""@ferrariIFROSS bado una uchungu""",,,,
1280,en,-25.860881,28.1361405,"""They said we not in danger here in GP, only Limpopo, MP &amp; Kzn... https://t.co/GtXdjixB04""",,,,
1281,und,-26.265014,28.248846,"""#fridayhumor  https://t.co/9Vk2OKKu0K""",,,,
1282,en,-0.306764,36.093007,"""Talk of customer care service.. We are the best...  #WhyIPreferSasaHost 24/7 https://t.co/pSA72iumuB""",,,,
1283,en,-28.4794855,24.669943,"""It's my birthday Biaaaaaaatch""",,,,
1284,en,-29.6164,30.3537815,"""10 ways you can change your behaviour. https://t.co/0DYYdltZEw #makeachange""",,,,
1285,und,24.8936935,51.3649825,"""https://t.co/m8h6XCDy6k""",,,,
1286,ar,23.523078,45.113681,""".      '      ...""""""",,,,
1287,ar,24.0045315,47.0458795,"""@MOISaudiArabia                    """,,,,
1288,und,23.523078,45.113681,"""https://t.co/wUxT3iai8x""",,,,
1289,ar,29.596249,31.570606,"""@faThYHamoOda  """,,,,
11765,ar,25.952302,50.5738735,"""              """,,,,
1290,und,29.596249,31.570606,"""@PoonamS83677716 @FatimaKolyari @ajoybahadursbi @nanda_atul @avd_kvp @Poonamrajtyagi https://t.co/XYSYHFGEZl""",,,,
1291,en,-1.16659,36.80341,"""You gotta stand for something, or you'll fall for anything#Nyanjaforsenatorkiambucounty2017 https://t.co/mdm3eV6imB""",,,,
1292,iw,31.342253,34.9684285,""" . https://t.co/ZSH20pJHnW""",,,,
1293,en,-0.067814,37.905184,"""Some offers now, 10% discount for you#WhyIPreferSasaHost @sasahost https://t.co/arnIbr6yaI""",,,,
1294,en,5.6231985,-0.1842935,"""Blackmail: to attempt to influence the actions of (a person), esp by unfair pressure or threats.""",,,,
1295,ar,24.8936935,51.3649825,"""                ..     .""",,,,
